"","X.x","ano","turno","sigla_uf","sigla_partido","id_municipio","votos","resultado","cargo","porcentagem","X.y","Município","idhm_2010"
"240",240,2018,1,"SP","MDB",3516903,38,"nao eleito","presidente",0.323900443232185,194,"General Salgado",0.747
"241",241,2018,1,"SP","PSL",3516903,3566,"2º turno","presidente",30.3954994885782,194,"General Salgado",0.747
"242",242,2018,1,"SP","REDE",3517000,27,"nao eleito","presidente",0.271220492214967,195,"Getulina",0.717
"243",243,2018,1,"SP","PT",3517208,924,"2º turno","presidente",8.16831683168317,197,"Guaiçara",0.739
"244",244,2018,1,"SP","PT",3517307,793,"2º turno","presidente",13.0192086685273,198,"Guaimbê",0.728
"245",245,2018,1,"SP","PPL",3517505,4,"nao eleito","presidente",0.0202654777586382,200,"Guapiaçu",0.725
"246",246,2018,1,"SP","PSL",3517505,5729,"2º turno","presidente",29.0252305198095,200,"Guapiaçu",0.725
"247",247,2018,1,"SP","PSTU",3517505,2,"nao eleito","presidente",0.0101327388793191,200,"Guapiaçu",0.725
"248",248,2018,1,"SP","PSDB",3517604,2124,"nao eleito","presidente",10.8878408857904,201,"Guapiara",0.675
"249",249,2018,1,"SP","PPL",3517901,1,"nao eleito","presidente",0.0092038656235619,204,"Guaraci",0.737
"250",250,2018,1,"SP","PATRIOTA",3518008,2,"nao eleito","presidente",0.0948316737790422,205,"Guarani d'Oeste",0.732
"251",251,2018,1,"SP","PSTU",3518008,0,"nao eleito","presidente",0,205,"Guarani d'Oeste",0.732
"252",252,2018,1,"SP","REDE",3518008,2,"nao eleito","presidente",0.0948316737790422,205,"Guarani d'Oeste",0.732
"253",253,2018,1,"SP","PPL",3518206,3,"nao eleito","presidente",0.00930867568573911,207,"Guararapes",0.763
"254",254,2018,1,"SP","PT",3518305,1936,"2º turno","presidente",5.70771543972405,208,"Guararema",0.731
"255",255,2018,1,"SP","PSOL",3518404,337,"nao eleito","presidente",0.253944810332615,209,"Guaratinguetá",0.798
"256",256,2018,1,"SP","DC",3518602,15,"nao eleito","presidente",0.0388068196517735,211,"Guariba",0.719
"257",257,2018,1,"SP","PSTU",3518701,85,"nao eleito","presidente",0.0270449136471816,212,"Guarujá",0.751
"258",258,2018,1,"SP","MDB",3518859,53,"nao eleito","presidente",0.716991341991342,214,"Guatapará",0.743
"259",259,2018,1,"SP","NOVO",3518859,86,"nao eleito","presidente",1.16341991341991,214,"Guatapará",0.743
"260",260,2018,1,"SP","PATRIOTA",3518909,21,"nao eleito","presidente",0.439882697947214,215,"Guzolândia",0.697
"261",261,2018,1,"SP","PSDB",3518909,348,"nao eleito","presidente",7.28948470883955,215,"Guzolândia",0.697
"262",262,2018,1,"SP","DC",3519006,2,"nao eleito","presidente",0.0219082046226312,216,"Herculândia",0.727
"263",263,2018,1,"SP","PDT",3519006,286,"nao eleito","presidente",3.13287326103626,216,"Herculândia",0.727
"264",264,2018,1,"SP","PSDB",3519006,502,"nao eleito","presidente",5.49895936028042,216,"Herculândia",0.727
"265",265,2018,1,"SP","PT",3519006,1120,"2º turno","presidente",12.2685945886735,216,"Herculândia",0.727
"266",266,2018,1,"SP","DC",3519055,3,"nao eleito","presidente",0.0193735873425896,217,"Holambra",0.793
"267",267,2018,1,"SP","DC",3519105,4,"nao eleito","presidente",0.0356283958314777,219,"Iacanga",0.745
"268",268,2018,1,"SP","PODE",3519303,73,"nao eleito","presidente",0.21831449249357,222,"Ibaté",0.703
"269",269,2018,1,"SP","PSL",3519600,18106,"2º turno","presidente",30.7344978017688,225,"Ibitinga",0.747
"270",270,2018,1,"SP","PSOL",3519600,97,"nao eleito","presidente",0.164655157780381,225,"Ibitinga",0.747
"271",271,2018,1,"SP","PSTU",3519600,9,"nao eleito","presidente",0.0152772826806539,225,"Ibitinga",0.747
"272",272,2018,1,"SP","NOVO",3519808,136,"nao eleito","presidente",1.62271805273834,227,"Icém",0.72
"273",273,2018,1,"SP","PODE",3519907,66,"nao eleito","presidente",0.724558129322648,228,"Iepê",0.736
"274",274,2018,1,"SP","PT",3520004,2097,"2º turno","presidente",8.49916913224983,229,"Igaraçu do Tietê",0.727
"275",275,2018,1,"SP","PSDB",3520103,1323,"nao eleito","presidente",5.00738049278983,230,"Igarapava",0.768
"276",276,2018,1,"SP","PATRIOTA",3520202,37,"nao eleito","presidente",0.327028460314654,231,"Igaratá",0.711
"277",277,2018,1,"SP","PDT",3520202,439,"nao eleito","presidente",3.8801484885982,231,"Igaratá",0.711
"278",278,2018,1,"SP","PODE",3520202,49,"nao eleito","presidente",0.433091744741029,231,"Igaratá",0.711
"279",279,2018,1,"SP","MDB",3520301,146,"nao eleito","presidente",0.524030006101719,232,"Iguape",0.726
"280",280,2018,1,"SP","PDT",3520301,1011,"nao eleito","presidente",3.62872832992355,232,"Iguape",0.726
"281",281,2018,1,"SP","DC",3520400,7,"nao eleito","presidente",0.0216229574027739,233,"Ilhabela",0.756
"282",282,2018,1,"SP","MDB",3520400,122,"nao eleito","presidente",0.376857257591203,233,"Ilhabela",0.756
"283",283,2018,1,"SP","NOVO",3520400,657,"nao eleito","presidente",2.02946900194607,233,"Ilhabela",0.756
"284",284,2018,1,"SP","PDT",3520400,1818,"nao eleito","presidente",5.61579093689185,233,"Ilhabela",0.756
"285",285,2018,1,"SP","NOVO",3520442,508,"nao eleito","presidente",1.93435381920646,235,"Ilha Solteira",0.812
"286",286,2018,1,"SP","PT",3520442,2125,"2º turno","presidente",8.09153910593253,235,"Ilha Solteira",0.812
"287",287,2018,1,"SP","REDE",3520442,163,"nao eleito","presidente",0.620668646713883,235,"Ilha Solteira",0.812
"288",288,2018,1,"SP","PSL",3520509,74782,"2º turno","presidente",31.8926987376322,236,"Indaiatuba",0.788
"289",289,2018,1,"SP","PPL",3520707,0,"nao eleito","presidente",0,238,"Indiaporã",0.751
"290",290,2018,1,"SP","PATRIOTA",3520905,62,"nao eleito","presidente",0.413195601466178,240,"Ipaussu",0.727
"291",291,2018,1,"SP","PODE",3520905,98,"nao eleito","presidente",0.653115628123959,240,"Ipaussu",0.727
"292",292,2018,1,"SP","PODE",3521101,28,"nao eleito","presidente",0.373831775700935,242,"Ipeúna",0.753
"293",293,2018,1,"SP","PT",3521101,491,"2º turno","presidente",6.55540720961282,242,"Ipeúna",0.753
"294",294,2018,1,"SP","PSOL",3521150,2,"nao eleito","presidente",0.0354609929078014,243,"Ipiguá",0.73
"295",295,2018,1,"SP","PATRIOTA",3521200,19,"nao eleito","presidente",0.458273034249879,244,"Iporanga",0.703
"296",296,2018,1,"SP","PSOL",3521309,14,"nao eleito","presidente",0.0928936367858802,245,"Ipuã",0.749
"297",297,2018,1,"SP","PSTU",3521309,1,"nao eleito","presidente",0.00663525977042001,245,"Ipuã",0.749
"298",298,2018,1,"SP","PPL",3521408,0,"nao eleito","presidente",0,246,"Iracemápolis",0.776
"299",299,2018,1,"SP","PT",3521507,582,"2º turno","presidente",7.76932318782539,247,"Irapuã",0.713
"300",300,2018,1,"SP","REDE",3521507,7,"nao eleito","presidente",0.0934454678948071,247,"Irapuã",0.713
"301",301,2018,1,"SP","PPL",3521705,2,"nao eleito","presidente",0.00987264290650607,249,"Itaberá",0.693
"302",302,2018,1,"SP","MDB",3521903,51,"nao eleito","presidente",0.300565770862801,251,"Itajobi",0.73
"303",303,2018,1,"SP","PATRIOTA",3521903,36,"nao eleito","presidente",0.212164073550212,251,"Itajobi",0.73
"304",304,2018,1,"SP","PSL",3521903,5961,"2º turno","presidente",35.1308345120226,251,"Itajobi",0.73
"305",305,2018,1,"SP","PDT",3522208,9959,"nao eleito","presidente",6.35095752211261,255,"Itapecerica da Serra",0.742
"306",306,2018,1,"SP","REDE",3522208,1204,"nao eleito","presidente",0.767803279106695,255,"Itapecerica da Serra",0.742
"307",307,2018,1,"SP","DC",3522307,32,"nao eleito","presidente",0.0214306283862067,256,"Itapetininga",0.763
"308",308,2018,1,"SP","MDB",3522307,919,"nao eleito","presidente",0.615460858966374,256,"Itapetininga",0.763
"309",309,2018,1,"SP","PSL",3522406,26732,"2º turno","presidente",28.0860273799893,257,"Itapeva",0.732
"310",310,2018,1,"SP","PSTU",3522406,6,"nao eleito","presidente",0.00630391157713361,257,"Itapeva",0.732
"311",311,2018,1,"SP","PODE",3522505,924,"nao eleito","presidente",0.45354813058652,258,"Itapevi",0.735
"312",312,2018,1,"SP","PODE",3522604,250,"nao eleito","presidente",0.327195152276624,259,"Itapira",0.762
"313",313,2018,1,"SP","PSDB",3522604,3756,"nao eleito","presidente",4.915779967804,259,"Itapira",0.762
"314",314,2018,1,"SP","PSTU",3522604,5,"nao eleito","presidente",0.00654390304553248,259,"Itapira",0.762
"315",315,2018,1,"SP","REDE",3522604,319,"nao eleito","presidente",0.417501014304972,259,"Itapira",0.762
"316",316,2018,1,"SP","PSTU",3522653,0,"nao eleito","presidente",0,260,"Itapirapuã Paulista",0.661
"317",317,2018,1,"SP","PT",3522653,924,"2º turno","presidente",21.3938411669368,260,"Itapirapuã Paulista",0.661
"318",318,2018,1,"SP","REDE",3522802,22,"nao eleito","presidente",0.143894303093728,262,"Itaporanga",0.719
"319",319,2018,1,"SP","PODE",3522901,53,"nao eleito","presidente",0.416535680603584,263,"Itapuí",0.725
"320",320,2018,1,"SP","PSDB",3522901,884,"nao eleito","presidente",6.94750078591638,263,"Itapuí",0.725
"321",321,2018,1,"SP","NOVO",3523008,28,"nao eleito","presidente",0.583454886434674,264,"Itapura",0.72
"322",322,2018,1,"SP","PODE",3523008,6,"nao eleito","presidente",0.125026047093144,264,"Itapura",0.72
"323",323,2018,1,"SP","PODE",3523206,565,"nao eleito","presidente",1.19359472705763,266,"Itararé",0.703
"324",324,2018,1,"SP","PSDB",3523206,3930,"nao eleito","presidente",8.30234916342741,266,"Itararé",0.703
"325",325,2018,1,"SP","PSOL",3523206,98,"nao eleito","presidente",0.207030589825925,266,"Itararé",0.703
"326",326,2018,1,"SP","NOVO",3523305,116,"nao eleito","presidente",0.998794558291717,267,"Itariri",0.677
"327",327,2018,1,"SP","PATRIOTA",3523305,56,"nao eleito","presidente",0.482176683313243,267,"Itariri",0.677
"328",328,2018,1,"SP","PSDB",3523404,6775,"nao eleito","presidente",5.96669220675139,268,"Itatiba",0.778
"329",329,2018,1,"SP","DC",3523503,1,"nao eleito","presidente",0.0052620500947169,269,"Itatinga",0.706
"330",330,2018,1,"SP","NOVO",3523503,177,"nao eleito","presidente",0.931382866764892,269,"Itatinga",0.706
"331",331,2018,1,"SP","PSL",3523503,5510,"2º turno","presidente",28.9938960218901,269,"Itatinga",0.706
"332",332,2018,1,"SP","PODE",3523602,31,"nao eleito","presidente",0.229697688203912,270,"Itirapina",0.724
"333",333,2018,1,"SP","PPL",3523602,2,"nao eleito","presidente",0.014819205690575,270,"Itirapina",0.724
"334",334,2018,1,"SP","PSL",3523602,4048,"2º turno","presidente",29.9940723177238,270,"Itirapina",0.724
"335",335,2018,1,"SP","DC",3523701,1,"nao eleito","presidente",0.0150897842160857,271,"Itirapuã",0.707
"336",336,2018,1,"SP","NOVO",3523701,109,"nao eleito","presidente",1.64478647955334,271,"Itirapuã",0.707
"337",337,2018,1,"SP","PSL",3523701,1494,"2º turno","presidente",22.544137618832,271,"Itirapuã",0.707
"338",338,2018,1,"SP","MDB",3523800,89,"nao eleito","presidente",1.04313173933427,272,"Itobi",0.717
"339",339,2018,1,"SP","PSDB",3523800,490,"nao eleito","presidente",5.74308485700891,272,"Itobi",0.717
"340",340,2018,1,"SP","PATRIOTA",3524006,314,"nao eleito","presidente",0.550297932001402,274,"Itupeva",0.762
"341",341,2018,1,"SP","PODE",3524006,265,"nao eleito","presidente",0.464423413950228,274,"Itupeva",0.762
"342",342,2018,1,"SP","PPL",3524006,5,"nao eleito","presidente",0.0087627059235892,274,"Itupeva",0.762
"343",343,2018,1,"SP","PSL",3524006,18109,"2º turno","presidente",31.7367683140554,274,"Itupeva",0.762
"344",344,2018,1,"SP","PT",3500105,1741,"2º turno","presidente",4.70159330272752,1,"Adamantina",0.79
"345",345,2018,1,"SP","PATRIOTA",3500204,14,"nao eleito","presidente",0.256645279560037,2,"Adolfo",0.73
"346",346,2018,1,"SP","PSOL",3500303,64,"nao eleito","presidente",0.208109777907846,3,"Aguaí",0.715
"347",347,2018,1,"SP","PPL",3500402,1,"nao eleito","presidente",0.0117164616285882,4,"Águas da Prata",0.781
"348",348,2018,1,"SP","PSTU",3500501,0,"nao eleito","presidente",0,5,"Águas de Lindóia",0.745
"349",349,2018,1,"SP","PSDB",3500550,388,"nao eleito","presidente",5.78672632363908,6,"Águas de Santa Bárbara",0.757
"350",350,2018,1,"SP","PSDB",3500709,1861,"nao eleito","presidente",4.56071559857861,8,"Agudos",0.745
"351",351,2018,1,"SP","REDE",3500709,158,"nao eleito","presidente",0.387207450067394,8,"Agudos",0.745
"352",352,2018,1,"SP","PSL",3500758,1942,"2º turno","presidente",29.955267623014,9,"Alambari",0.712
"353",353,2018,1,"SP","PSOL",3500758,11,"nao eleito","presidente",0.169674533395033,9,"Alambari",0.712
"354",354,2018,1,"SP","PATRIOTA",3500907,11,"nao eleito","presidente",0.258397932816538,11,"Altair",0.687
"355",355,2018,1,"SP","PSTU",3500907,2,"nao eleito","presidente",0.0469814423302795,11,"Altair",0.687
"356",356,2018,1,"SP","PATRIOTA",3524303,226,"nao eleito","presidente",0.319371431801481,277,"Jaboticabal",0.778
"357",357,2018,1,"SP","MDB",3524402,1006,"nao eleito","presidente",0.428132474231192,278,"Jacareí",0.777
"358",358,2018,1,"SP","PDT",3524402,10337,"nao eleito","presidente",4.39921012537557,278,"Jacareí",0.777
"359",359,2018,1,"SP","PSDB",3524402,15456,"nao eleito","presidente",6.57774902755199,278,"Jacareí",0.777
"360",360,2018,1,"SP","PODE",3524501,16,"nao eleito","presidente",0.211556260743091,279,"Jaci",0.723
"361",361,2018,1,"SP","PT",3524501,556,"2º turno","presidente",7.35158006082243,279,"Jaci",0.723
"362",362,2018,1,"SP","DC",3524600,1,"nao eleito","presidente",0.00581902822228688,280,"Jacupiranga",0.717
"363",363,2018,1,"SP","PSDB",3524600,1316,"nao eleito","presidente",7.65784114052953,280,"Jacupiranga",0.717
"364",364,2018,1,"SP","PSDB",3524709,1891,"nao eleito","presidente",3.39284112317215,281,"Jaguariúna",0.784
"365",365,2018,1,"SP","PSTU",3524709,13,"nao eleito","presidente",0.0233246613438593,281,"Jaguariúna",0.784
"366",366,2018,1,"SP","PODE",3524808,170,"nao eleito","presidente",0.331843291885456,282,"Jales",0.776
"367",367,2018,1,"SP","PDT",3524907,225,"nao eleito","presidente",3.18336162988115,283,"Jambeiro",0.756
"368",368,2018,1,"SP","PPL",3524907,0,"nao eleito","presidente",0,283,"Jambeiro",0.756
"369",369,2018,1,"SP","REDE",3524907,19,"nao eleito","presidente",0.268817204301075,283,"Jambeiro",0.756
"370",370,2018,1,"SP","NOVO",3525003,2136,"nao eleito","presidente",1.95808811396513,284,"Jandira",0.76
"371",371,2018,1,"SP","PPL",3525003,16,"nao eleito","presidente",0.014667326696368,284,"Jandira",0.76
"372",372,2018,1,"SP","PT",3525003,11727,"2º turno","presidente",10.7502337605192,284,"Jandira",0.76
"373",373,2018,1,"SP","PT",3525409,639,"2º turno","presidente",15.5550146056475,288,"Jeriquara",0.703
"374",374,2018,1,"SP","PPL",3525508,2,"nao eleito","presidente",0.015547263681592,289,"Joanópolis",0.699
"375",375,2018,1,"SP","PSL",3525508,4068,"2º turno","presidente",31.6231343283582,289,"Joanópolis",0.699
"376",376,2018,1,"SP","PSTU",3525508,2,"nao eleito","presidente",0.015547263681592,289,"Joanópolis",0.699
"377",377,2018,1,"SP","DC",3525607,1,"nao eleito","presidente",0.0212992545260916,290,"João Ramalho",0.741
"378",378,2018,1,"SP","PATRIOTA",3525607,18,"nao eleito","presidente",0.383386581469649,290,"João Ramalho",0.741
"379",379,2018,1,"SP","REDE",3525607,7,"nao eleito","presidente",0.149094781682641,290,"João Ramalho",0.741
"380",380,2018,1,"SP","NOVO",3525854,44,"nao eleito","presidente",1.34845234446828,293,"Jumirim",0.741
"381",381,2018,1,"SP","MDB",3526100,113,"nao eleito","presidente",0.583496850149747,296,"Juquiá",0.7
"382",382,2018,1,"SP","PDT",3526100,600,"nao eleito","presidente",3.09821336362698,296,"Juquiá",0.7
"383",383,2018,1,"SP","PDT",3526209,1529,"nao eleito","presidente",5.12554054507056,297,"Juquitiba",0.709
"384",384,2018,1,"SP","PSTU",3526308,1,"nao eleito","presidente",0.0139645300935624,298,"Lagoinha",0.693
"385",385,2018,1,"SP","PSDB",3526407,2111,"nao eleito","presidente",7.20404054192404,299,"Laranjal Paulista",0.729
"386",386,2018,1,"SP","PT",3526407,1219,"2º turno","presidente",4.15998361942463,299,"Laranjal Paulista",0.729
"387",387,2018,1,"SP","MDB",3526605,59,"nao eleito","presidente",0.691109288977393,301,"Lavrinhas",0.729
"388",388,2018,1,"SP","PODE",3526605,23,"nao eleito","presidente",0.26941548553356,301,"Lavrinhas",0.729
"389",389,2018,1,"SP","REDE",3526605,16,"nao eleito","presidente",0.187419468197259,301,"Lavrinhas",0.729
"390",390,2018,1,"SP","PATRIOTA",3526704,498,"nao eleito","presidente",0.496317483730155,302,"Leme",0.744
"391",391,2018,1,"SP","REDE",3526704,382,"nao eleito","presidente",0.38070939515044,302,"Leme",0.744
"392",392,2018,1,"SP","PDT",3526803,2614,"nao eleito","presidente",3.67413487757569,303,"Lençóis Paulista",0.764
"393",393,2018,1,"SP","REDE",3526803,254,"nao eleito","presidente",0.357012340820285,303,"Lençóis Paulista",0.764
"394",394,2018,1,"SP","NOVO",3527009,127,"nao eleito","presidente",1.55904738521974,305,"Lindóia",0.742
"395",395,2018,1,"SP","PSTU",3527009,1,"nao eleito","presidente",0.0122759636631476,305,"Lindóia",0.742
"396",396,2018,1,"SP","DC",3527405,3,"nao eleito","presidente",0.0163853842372604,310,"Lucélia",0.752
"397",397,2018,1,"SP","PATRIOTA",3527405,52,"nao eleito","presidente",0.28401332677918,310,"Lucélia",0.752
"398",398,2018,1,"SP","PSDB",3527504,247,"nao eleito","presidente",8.57638888888889,311,"Lucianópolis",0.733
"399",399,2018,1,"SP","REDE",3527504,6,"nao eleito","presidente",0.208333333333333,311,"Lucianópolis",0.733
"400",400,2018,1,"SP","PT",3527603,1353,"2º turno","presidente",10.9148112294288,312,"Luís Antônio",0.731
"401",401,2018,1,"SP","PSDB",3527801,291,"nao eleito","presidente",6.26345243219974,314,"Lupércio",0.724
"402",402,2018,1,"SP","PSOL",3527900,3,"nao eleito","presidente",0.0881575080811049,315,"Lutécia",0.72
"403",403,2018,1,"SP","PT",3527900,498,"2º turno","presidente",14.6341463414634,315,"Lutécia",0.72
"404",404,2018,1,"SP","MDB",3528205,18,"nao eleito","presidente",0.434258142340169,318,"Macedônia",0.74
"405",405,2018,1,"SP","PSL",3528205,1203,"2º turno","presidente",29.0229191797346,318,"Macedônia",0.74
"406",406,2018,1,"SP","PSL",3528304,1053,"2º turno","presidente",27.4647887323944,319,"Magda",0.753
"407",407,2018,1,"SP","PSDB",3528403,3459,"nao eleito","presidente",6.86609234189527,320,"Mairinque",0.743
"408",408,2018,1,"SP","REDE",3528403,260,"nao eleito","presidente",0.51609829687562,320,"Mairinque",0.743
"409",409,2018,1,"SP","PSDB",3528502,5021,"nao eleito","presidente",5.99701403404001,321,"Mairiporã",0.788
"410",410,2018,1,"SP","DC",3528601,4,"nao eleito","presidente",0.0399480675122341,322,"Manduri",0.739
"411",411,2018,1,"SP","NOVO",3528601,118,"nao eleito","presidente",1.17846799161091,322,"Manduri",0.739
"412",412,2018,1,"SP","PATRIOTA",3528601,19,"nao eleito","presidente",0.189753320683112,322,"Manduri",0.739
"413",413,2018,1,"SP","PSTU",3528601,4,"nao eleito","presidente",0.0399480675122341,322,"Manduri",0.739
"414",414,2018,1,"SP","DC",3528809,9,"nao eleito","presidente",0.058233581365254,324,"Maracaí",0.771
"415",415,2018,1,"SP","PODE",3528809,120,"nao eleito","presidente",0.77644775153672,324,"Maracaí",0.771
"416",416,2018,1,"SP","PSDB",3528809,681,"nao eleito","presidente",4.40634098997088,324,"Maracaí",0.771
"417",417,2018,1,"SP","PSL",3528908,997,"2º turno","presidente",23.8916846393482,326,"Mariápolis",0.718
"418",418,2018,1,"SP","PSDB",3529104,205,"nao eleito","presidente",8.0078125,328,"Marinópolis",0.731
"419",419,2018,1,"SP","PSTU",3529104,0,"nao eleito","presidente",0,328,"Marinópolis",0.731
"420",420,2018,1,"SP","PDT",3529203,893,"nao eleito","presidente",3.55734374377564,329,"Martinópolis",0.721
"421",421,2018,1,"SP","PODE",3529203,90,"nao eleito","presidente",0.358522885710871,329,"Martinópolis",0.721
"422",422,2018,1,"SP","PSDB",3529203,2097,"nao eleito","presidente",8.3535832370633,329,"Martinópolis",0.721
"423",423,2018,1,"SP","PATRIOTA",3529401,4947,"nao eleito","presidente",1.17724049307506,331,"Mauá",0.766
"424",424,2018,1,"SP","PDT",3529500,212,"nao eleito","presidente",3.42653951834492,332,"Mendonça",0.744
"425",425,2018,1,"SP","PPL",3529500,1,"nao eleito","presidente",0.0161629222563439,332,"Mendonça",0.744
"426",426,2018,1,"SP","PSL",3529609,1229,"2º turno","presidente",26.1545009576506,333,"Meridiano",0.731
"427",427,2018,1,"SP","PT",3529708,2955,"2º turno","presidente",15.1732991014121,335,"Miguelópolis",0.741
